id,listing_id,date,reviewer_id,reviewer_name,comments,score
116187938,89954,2016-11-28,92912308,Anisah,"Very thoughtful hosts & we were welcomed with wine & sweets! Good location. 
One minor thing that was annoying is that the key to the building often didn't work & we spent too much time trying to get in (a neighbor told us this is normal due to the age of the door & weather). ",70
122370795,89954,2016-12-23,40013665,Kelly,What a lovely stay! Carlos warmly welcomed us with a bottle of wine and a cheery little Christmas tree. The apartment was a cozy squeeze for 5 of us but very well laid out with every amenity. The location is fantastic and Aliia and Carlos put together a lot of great information for visitors.,60
124573415,89954,2017-01-02,57489843,Maria Jose,"El apartamento es amplio con todo lo que se necesita, muy bien situado, a diez minutos a pie de la Puerta del Sol y al lado de la Catedral de la Almudena y del Palacio Real. Carlos está siempre atento a cualquier cosa que se necesite. Os lo recomiendo!",70
125675885,89954,2017-01-07,48634386,Pablo,"Carlos fue muy atento con todos los procesos, tanto para llegar, como para nuestra estancia, y para que estuviéramos lo más en casa posible, el lugar tiene todo lo necesario, es muy acogedor y muy bonito, además de estar en un barrio que tiene para todos gustos, mucho que hacer por ahí; muy cómodo para moverse por la ciudad y regresar . Lo pasamos muy bien, muy agradecidos",60
128379101,89954,2017-01-24,99443176,Hyang Ja,"호스트의 배려가 매우 감동적인 곳이었습니다. 일이 생겨 밤 12시가 다 되어 도착했는데 에그타르트까지 선물로 주시며 반겨주었습니다. 집도 사진 그대로 쾌적하고 안락했고, 왕궁과 대성당, 마요르 광장, 솔광장 등 마드리드의 주요 관광포인트도 도보로 10-15분 내외로 대중교통이 필요없는 최적의 장소였습니다. 특히, 조건에 주차장이 없었는데도 저희에게 주차장 자리도 내주어 사설 지하 주차장에 안전하게 무료로 주차할 수 있었습니다. 4일 내내! 다음에 마드리드에 방문한다면 또 머무르고 싶은 곳입니다.",61
129347349,89954,2017-01-30,24961508,Alexandre,"A casa é confortável e próxima a várias atrações que podem ser feitas a pé. Carlos é muito gentil e hospitaleiro, se dispõe para ajudar a todo momento. Gostamos muito da estadia",65
134426880,89954,2017-02-27,110590855,Michel,We really enjoyed our stay. Good and clean apartment. ,8
138919700,89954,2017-03-22,34471227,James,"Fantastic apartment within walking distance to all major attractions in the old town. Carlos was very helpful and hospitable, I would definitely recommend a stay here!",58
141098635,89954,2017-04-02,30747862,Sean,"If I could award 6 out of 5 I would. Top location, clean comfortable and cool little apartment. But the extra point goes to Carlos and Alicia for the care and attention, outstanding. Thank you! Hope to see you in the future!",88
143083801,89954,2017-04-10,77887438,Michael,Perfect apartment and close to the palace,56
144269039,89954,2017-04-15,95284051,Elizabeth,Thank you for a wonderful stay. The apartment worked out well and Rebecca was helpful and courteous. We recommend the apartments location for anyone visiting and wanting easy access - walking/mass transportation etc. - to the city and all its sites. We would happily return for another visit!,28
145639602,89954,2017-04-19,34266226,Alan,Apartment was ver clean & comfortable. Location was close to Metro and tourist destinations. Lots of printed information & Rebeca spoke great English & suggested restaurants & helped with taxis. Only slightly problem was bedrooms upstairs and bathroom downstairs. We would stay there next time in Madrid. ,15
146563827,89954,2017-04-23,4640741,Clark,This was a very nice apartment in a very good location. I would stay here again whenever back in Madrid. ,23
148174032,89954,2017-04-30,7038954,Petra,"We had a wonderful week in the apartment of Alicia Y Carlos. It was cosy and we felt at home. The three best things of this apartment are: location, location and location! ;-) This is good value for your money and we really can recommend this apartment. Thanks for your kind help and assistance, Alicia Y Carlos!",90
149423980,89954,2017-05-04,121644491,Diana,Excellent location! A great place to stay to know Madrid. ,49
150479354,89954,2017-05-08,18917183,Hélène,"Alicia Y Carlos appartment is very comfortable, quite and close to all touristic places and all commodities in Madrid, we surely recommend it! Rebeca, their co-host, waited for us late the day of our arrival and she was very careful, we really appreciated!",65
153259009,89954,2017-05-20,32974409,Nailu,"A localização do apartamento é perfeita, muito próxima de tudo. Quase nem pegamos metro na cidade. Nos sentimos bastante seguras, mesmo para voltar caminhando durante a noite. A Alicia nos recebeu ao chegarmos e ainda que não tenhamos precisado de nada, eles pareciam bastante acessíveis! Otima estadia!",95
156581617,89954,2017-05-31,67452218,Maarten,"Nuestro viaje a Madrid fue genial. Carlos nos ayudo con cualquier duda que teníamos. La casa esta perfecto para un grupo o familia de 4 personas, todo equipada y muy cerca del palacio real, plaza mayor y la latina. Esta super, se recomienda!",62
158324765,89954,2017-06-06,59220312,Eppelle,"Lovely flat, in a lovely area and close to everything.",71
159964173,89954,2017-06-12,2666222,Juan,"Carlos ha sido un gran anfitrión, desde el comienzo al final. El apartamento es muy cómodo y muy lindo y bien decorado, tal cual como se puede apreciar en las imágenes.
La ubicación es excelente!!",48
162103237,89954,2017-06-19,14522457,Rey,"Place was centrally located, close to the attractions and a lot of tapas bar!! It was a walking distance to the plaza mayor!! Love it- highly recommended!",34
163685116,89954,2017-06-25,10367147,Alexander,"Nice place, kind host. Thank you!",49
166273299,89954,2017-07-03,32083108,Maria,"Very nice place, close to all the city highlights ",19
195131071,89954,2017-09-18,22525377,Riccardo,"POSTO CENTRALISSIMO,a piedi si raggiunge quasi tutto,metro vicina,casa molto carina e pulita",67
200663745,89954,2017-10-06,5894809,Heather,"This place is perfect for exploring Madrid. It's a stylish yet comfortable space with everything you need. The location is excellent - just a few minutes walk to the royal palace, metro and lots of good food places. I was very pleasantly surprised how cool and quiet the apartment was. Alicia and Carlos were very kind to us and made sure we had everything we needed for a happy stay. We would love to visit Madrid again and this apartment would be our first choice for accommodation",56
204030517,89954,2017-10-16,52282615,Nicholas,Good,24
207898770,89954,2017-10-30,24121007,Hong Li,Great place at a great location. The flat was very clean and well equiped. Carlos wss always quickly available.,13
208395266,89954,2017-11-01,56493251,Ismaïl,Super accueil super appartement super Madrid,5
213212589,89954,2017-11-20,18285762,John,Good location for tourist sites and great food/nightlife. Excellent communication with host. I would recommend.,4
